BOARD;CHANNEL;TIMETAG;ENERGY;ENERGYSHORT;FLAGS
0;0;341053994998;20;4;0x4000
0;0;341411231249;4095;0;0x4080
0;0;344054156749;8;7;0x4000
0;0;344760357749;8;0;0x4000
0;0;349014443248;4095;2;0x4080
0;0;349101199873;4095;4095;0x4080
0;0;349137733499;4;1;0x4000
0;0;349208997749;4095;1;0x4080
0;0;349373293936;13;1;0x4000
0;0;349737095374;4095;4095;0x4080
0;0;349795891874;13;2;0x4000
0;0;349814713373;4095;0;0x4080
0;0;349910645623;0;3;0x4000
0;0;350151223874;4095;3;0x4080
0;0;350222395873;6;1;0x4000
0;0;352919622498;0;2;0x4000
0;0;353149606001;30;1;0x4000
0;0;353769565561;4095;1;0x4080
0;0;354052179498;4095;1;0x4080
0;0;354372247748;24;2;0x4000
0;0;354856791873;13;1;0x4000
0;0;354901965249;338;2;0x4000
0;0;355006819560;1;0;0x4000
0;0;356631617562;4095;1;0x4080
0;0;358042871249;8;4095;0x4080
0;0;358222741998;4095;4095;0x4080
0;0;358856223498;4095;0;0x4080
0;0;359138227623;4;2;0x4000
0;0;359468325937;4095;1;0x4080
0;0;359966806498;4095;0;0x4080
0;0;360526081687;4095;1;0x4080
0;0;360574282499;4095;1;0x4080
0;0;360622519936;4095;1;0x4080
0;0;361214889374;4095;2;0x4080
0;0;361732295748;4095;1;0x4080
0;0;361751009498;7;2;0x4000
0;0;362429157749;11;4;0x4000
0;0;364429160623;4095;1;0x4080
0;0;365132547873;573;26;0x4000
0;0;365505835998;4095;0;0x4080
0;0;365849165936;20;1;0x4000
0;0;366054177936;8;3;0x4000
0;0;366155845749;5;2;0x4000
0;0;366726987874;4095;1;0x4080
0;0;367380389811;29;4095;0x4080
0;0;367691987560;4095;1;0x4080
0;0;367777783498;4095;4095;0x4080
0;0;367963158001;4095;2;0x4080
0;0;368948497498;4095;0;0x4080
0;0;368984551810;12;4095;0x4080
0;0;369115832000;153;13;0x4000
0;0;369664769874;1;1;0x4000
0;0;369961778999;4095;1;0x4080
0;0;370321995810;4095;4095;0x4080
0;0;371520389811;4095;1;0x4080
0;0;371929213810;4095;0;0x4080
0;0;372783983873;6;4095;0x4080
0;0;373156018123;4095;2;0x4080
0;0;373308075873;4095;3;0x4080
0;0;373345659310;4095;1;0x4080
0;0;373423366999;4095;0;0x4080
0;0;373461173624;4095;2;0x4080
0;0;373560195874;4095;2;0x4080
0;0;373693779687;11;0;0x4000
0;0;374331667374;4095;0;0x4080
0;0;374398289373;4095;0;0x4080
0;0;376234418998;4095;1;0x4080
0;0;377020433873;3;0;0x4000
0;0;377417613499;1;2;0x4000
0;0;377590465374;4095;4095;0x4080
0;0;378147553810;9;1;0x4000
0;0;378153745810;0;0;0x4000
0;0;378264645499;4095;0;0x4080
0;0;378554268812;4095;3;0x4080
0;0;380142747999;16;1;0x4000
0;0;380558051874;4;1;0x4000
0;0;380838469748;4095;1;0x4080
0;0;380875135873;4095;2;0x4080
0;0;381168557685;4095;0;0x4080
0;0;381266869935;9;1;0x4000
0;0;381304407248;6;2;0x4000
0;0;381539581874;4095;4095;0x4080
0;0;382651365498;4095;4095;0x4080
0;0;385075531498;4095;1;0x4080
0;0;385094261373;4095;2;0x4080
0;0;388495917749;4095;0;0x4080
0;0;388531009874;4095;2;0x4080
0;0;388545770310;649;30;0x4000
0;0;388843395249;4095;1;0x4080
0;0;389314827249;4095;3;0x4080
0;0;389603559873;3;0;0x4000
0;0;389730239623;4095;1;0x4080
0;0;390739803624;4095;4;0x4080
0;0;390900731874;4095;0;0x4080
0;0;391102987936;0;2;0x4000
0;0;391179355623;4095;4095;0x4080
0;0;392749021249;4;1;0x4000
0;0;392840999874;4095;2;0x4080
0;0;393142025749;0;2;0x4000
0;0;393200767498;4095;2;0x4080
0;0;393278781937;0;1;0x4000
0;0;393506695748;4095;0;0x4080
0;0;393765320874;9;1;0x4000
0;0;393974925873;3;1;0x4000
0;0;395751901811;10;3;0x4000
0;0;395952261624;4095;0;0x4080
0;0;396003963874;2;0;0x4000
0;0;398049801748;4095;1;0x4080
0;0;398659228998;12;0;0x4000
0;0;398804413811;4095;3;0x4080
0;0;399804431249;4;4;0x4000
0;0;402877983998;3;0;0x4000
0;0;403304459811;26;7;0x4000
0;0;404390161624;4095;4095;0x4080
0;0;404883773812;4095;0;0x4080
0;0;406241807999;26;4095;0x4080
0;0;409439295936;4095;2;0x4080
0;0;409476433248;4095;4095;0x4080
0;0;409585033624;4095;4095;0x4080
0;0;409798701811;4095;4095;0x4080
0;0;409984629624;23;4095;0x4080
0;0;410850301748;4095;0;0x4080
0;0;411075835687;915;40;0x4000
0;0;411278561623;4095;2;0x4080
0;0;411349289748;0;0;0x4000
0;0;412675538874;7;2;0x4000
0;0;412693992998;4095;1;0x4080
0;0;412919815499;4095;1;0x4080
0;0;413113385498;4095;2;0x4080
0;0;413212084874;4095;1;0x4080
0;0;413249661874;16;1;0x4000
0;0;413342835874;4095;1;0x4080
0;0;413617361937;4095;2;0x4080
0;0;414545895623;4;0;0x4000
0;0;415179533435;5;4095;0x4080
0;0;416315833936;3;2;0x4000
0;0;416700255436;0;0;0x4000
0;0;416898499873;4095;1;0x4080
0;0;417435375873;6;0;0x4000
0;0;420297095687;4095;1;0x4080
0;0;420423359686;8;4095;0x4080
0;0;420456469873;24;1;0x4000
0;0;420566099998;6;0;0x4000
0;0;420699827123;4;2;0x4000
0;0;421128889749;0;1;0x4000
0;0;421370711373;4095;4095;0x4080
0;0;424005897874;4095;2;0x4080
0;0;425100647937;8;4095;0x4080
0;0;425374479561;10;4095;0x4080
0;0;425429765873;10;10;0x4000
0;0;426156877748;4095;0;0x4080
0;0;428144608499;4095;2;0x4080
0;0;428333734000;4095;2;0x4080
0;0;428988287874;12;4095;0x4080
0;0;429064009374;5;2;0x4000
0;0;429101635936;4095;0;0x4080
0;0;429149197937;4095;4095;0x4080
0;0;429160083249;7;4095;0x4080
0;0;429748385623;30;2;0x4000
0;0;430430317936;4095;0;0x4080
0;0;430459677748;4095;1;0x4080
0;0;430679781623;4095;3;0x4080
0;0;431683655373;5;7;0x4000
0;0;431690531374;4095;5;0x4080
0;0;432317549623;4095;0;0x4080
0;0;432913510748;4095;0;0x4080
0;0;432986929186;18;3;0x4000
0;0;433122789499;4095;2;0x4080
0;0;433255033624;4095;2;0x4080
0;0;433436432998;2;4095;0x4080
0;0;436179691124;4095;1;0x4080
0;0;436444697249;4095;1;0x4080
0;0;436939081249;4095;1;0x4080
0;0;437804701873;4095;0;0x4080
0;0;439173883562;4095;4095;0x4080
0;0;439669133623;2;1;0x4000
0;0;440216647561;4095;2;0x4080
0;0;440736899373;2;3;0x4000
0;0;441463237123;296;17;0x4000
0;0;443980657060;391;23;0x4000
0;0;444179739623;4095;4095;0x4080
0;0;444697173936;4095;0;0x4080
0;0;445135676249;4095;1;0x4080
0;0;445973536001;16;2;0x4000
0;0;446416059998;4095;2;0x4080
0;0;447080487874;21;2;0x4000
0;0;447332175248;4095;0;0x4080
0;0;447977471311;4095;4095;0x4080
0;0;448054771374;4095;4095;0x4080
0;0;448335089374;4095;0;0x4080
0;0;448557903123;4095;4095;0x4080
0;0;448845613499;24;1;0x4000
0;0;448864673687;16;2;0x4000
0;0;449089247373;11;1;0x4000
0;0;449682516000;4095;1;0x4080
0;0;449947203248;4095;1;0x4080
0;0;450142833874;0;1;0x4000
0;0;451181473936;4095;2;0x4080
0;0;451719447749;6;0;0x4000
0;0;452059991499;20;1;0x4000
0;0;452112341873;4095;1;0x4080
0;0;452257010873;0;4095;0x4080
0;0;453092914998;4095;0;0x4080
0;0;453753025249;17;0;0x4000
0;0;454986613873;299;18;0x4000
0;0;455400418000;417;23;0x4000
0;0;455750551123;502;22;0x4000
0;0;456405349624;4095;4095;0x4080
0;0;456809503999;24;0;0x4000
0;0;457304845686;4095;2;0x4080
0;0;457645156749;125;27;0x4000
0;0;459787457812;1;0;0x4000
0;0;459945349874;1;3;0x4000
0;0;460213455498;4095;2;0x4080
0;0;460537911873;26;2;0x4000
0;0;460636971499;4095;1;0x4080
0;0;461157840124;4095;0;0x4080
0;0;461332083874;4095;0;0x4080
0;0;461383727999;4095;4095;0x4080
0;0;462775939748;4095;4095;0x4080
0;0;463058277499;4095;4095;0x4080
0;0;463399725623;4095;1;0x4080
0;0;463862095373;2;4095;0x4080
0;0;465593817999;4095;4095;0x4080
0;0;466429901874;4095;4095;0x4080
0;0;467678598749;4095;1;0x4080
0;0;467845960001;4095;4095;0x4080
0;0;468094537623;4095;1;0x4080
0;0;468217411998;4095;4095;0x4080
0;0;468223111811;6;3;0x4000
0;0;468317012000;4095;0;0x4080
0;0;468490128624;4095;1;0x4080
0;0;468585706249;22;0;0x4000
0;0;468704036001;1244;46;0x4000
0;0;471622511499;3;1;0x4000
0;0;471882001937;4095;1;0x4080
0;0;472288569685;4095;1;0x4080
0;0;472330317560;167;13;0x4000
0;0;472345008624;4095;1;0x4080
0;0;472500871623;4095;0;0x4080
0;0;475986397312;14;2;0x4000
0;0;476325841873;4095;4095;0x4080
0;0;477100767998;4095;4095;0x4080
0;0;479496945499;4095;4095;0x4080
0;0;479929907811;4095;5;0x4080
0;0;480761477686;10;2;0x4000
0;0;480932850748;483;24;0x4000
0;0;480961191874;17;4095;0x4080
0;0;481271527873;13;0;0x4000
0;0;482805043498;8;5;0x4000
0;0;483086846623;1539;52;0x4000
0;0;483470391187;2;0;0x4000
0;0;483752727935;4095;1;0x4080
0;0;484427712248;504;25;0x4000
0;0;484468037874;4095;1;0x4080
0;0;485036435936;7;1;0x4000
0;0;486930200373;6;4;0x4000
0;0;487581072499;26;1;0x4000
0;0;487596863498;4095;4095;0x4080
0;0;487770429749;19;0;0x4000
0;0;487825846749;4095;0;0x4080
0;0;487932663749;4095;4095;0x4080
0;0;488311873249;4;0;0x4000
0;0;488333261623;4095;1;0x4080
0;0;488476571812;4095;0;0x4080
0;0;488487051249;4095;2;0x4080
0;0;489680081937;6;1;0x4100
0;0;490067162000;218;13;0x4000
0;0;490181101811;4095;4095;0x4080
0;0;490837255373;4095;4095;0x4080
0;0;491055237624;37;8;0x4000
0;0;491872669749;4095;0;0x4080
0;0;491891029499;4095;0;0x4080
0;0;492001943249;2;0;0x4000
0;0;492135277748;26;4;0x4000
0;0;492870639624;4095;3;0x4080
0;0;492923008000;4095;3;0x4080
0;0;493369563686;29;1;0x4000
0;0;495680125873;4095;1;0x4080
0;0;496223161998;4095;3;0x4080
0;0;496398327623;4095;1;0x4080
0;0;496525429624;4095;4095;0x4080
0;0;497930149124;42;6;0x4000
0;0;499651807685;28;3;0x4000
0;0;499888663749;11;4095;0x4080
0;0;499895127998;4095;4095;0x4080
0;0;499965453498;4095;1;0x4080
0;0;500059340000;4;2;0x4000
0;0;500158027248;39;0;0x4000
0;0;500180149623;4095;4095;0x4080
0;0;500214799998;12;2;0x4000
0;0;500235983873;20;1;0x4000
0;0;500276021873;21;1;0x4000
0;0;500313711124;4;3;0x4000
0;0;500446773249;4095;1;0x4080
0;0;500555283562;4095;2;0x4080
0;0;500797085498;23;4095;0x4080
0;0;501810087936;4095;1;0x4080
0;0;502522667936;4;0;0x4000
0;0;503776164499;9;4095;0x4080
0;0;504406539874;4095;4095;0x4080
0;0;504712563874;14;3;0x4000
0;0;506043985248;8;4095;0x4080
0;0;507038953936;19;1;0x4000
0;0;507641953311;2;2;0x4000
0;0;507881805811;4095;1;0x4080
0;0;508074705998;4095;4095;0x4080
0;0;508324309749;11;2;0x4000
0;0;508580167937;4095;4095;0x4080
0;0;508691857874;4095;1;0x4080
0;0;509013109249;1;2;0x4000
0;0;510130623935;6;4095;0x4080
0;0;510874819374;4095;0;0x4080
0;0;511054490499;4095;3;0x4080
0;0;511205173810;4095;0;0x4080
0;0;511463027749;24;3;0x4000
0;0;511924889874;11;0;0x4000
0;0;512055235748;4095;4095;0x4080
0;0;512104573874;6;4095;0x4080
0;0;512118167936;11;3;0x4000
0;0;512195996873;4095;2;0x4080
0;0;512828535623;4095;1;0x4080
0;0;514271310999;4095;2;0x4080
0;0;515300503498;4095;1;0x4080
0;0;516163519874;4095;4095;0x4080
0;0;516258415936;4095;4095;0x4080
0;0;516270323499;4095;2;0x4080
0;0;516478989874;4095;1;0x4080
0;0;517680173373;8;5;0x4000
0;0;518517623810;4095;0;0x4080
0;0;518792749748;4095;4095;0x4080
0;0;519055300499;4095;2;0x4080
0;0;519859353561;4095;0;0x4080
0;0;520091005748;4095;0;0x4080
0;0;520128749249;4095;0;0x4080
0;0;520356682999;4095;4095;0x4080
0;0;520446829124;4095;1;0x4080
0;0;521010533249;4095;0;0x4080
0;0;522055447874;0;3;0x4000
0;0;523009635687;4095;4095;0x4080
0;0;523782925811;3;1;0x4000
0;0;524856707873;2;3;0x4000
0;0;524902291373;23;4095;0x4080
0;0;525755233999;4095;4;0x4080
0;0;527180341811;4095;4095;0x4080
0;0;527680350499;4095;4095;0x4080
0;0;527690554001;5;4095;0x4080
0;0;527755209249;0;4095;0x4080
0;0;527769987999;11;1;0x4000
0;0;527799391874;4095;2;0x4080
0;0;527871838498;4095;0;0x4080
0;0;528125297623;15;2;0x4000
0;0;528153126499;4;1;0x4000
0;0;529180525624;34;11;0x4000
0;0;530276301686;7;0;0x4000
0;0;531329093248;4095;4095;0x4080
0;0;531438620998;5;0;0x4000
0;0;531721975749;4095;2;0x4080
0;0;532070495249;6;4;0x4000
0;0;532107685248;4095;1;0x4080
0;0;532314149248;4095;1;0x4080
0;0;532771433498;11;1;0x4000
0;0;536101553749;4095;2;0x4080
0;0;536599941874;7;1;0x4000
0;0;536816603623;4095;4095;0x4080
0;0;538814345749;15;1;0x4000
0;0;539062247498;1;0;0x4000
0;0;539637977498;4095;2;0x4080
0;0;539696677374;14;1;0x4000
0;0;539850133874;2;0;0x4000
0;0;539935033499;177;15;0x4000
0;0;540249097748;4095;0;0x4080
0;0;540640889124;4095;1;0x4080
0;0;540705251998;4095;0;0x4080
0;0;541311667686;4095;1;0x4080
0;0;542223387873;4095;4095;0x4080
0;0;542675187373;4095;4095;0x4080
0;0;542928741623;4095;4095;0x4080
0;0;543626339810;6;0;0x4000
0;0;543703955749;4095;4095;0x4080
0;0;543993931874;10;4095;0x4080
0;0;545187716749;674;27;0x4000
0;0;547010491248;6;1;0x4000
0;0;547133583936;4095;1;0x4080
0;0;547367101812;14;2;0x4000
0;0;547705995874;3;3;0x4000
0;0;547841104749;4095;4095;0x4080
0;0;551590319874;4095;2;0x4080
0;0;551686989561;4095;1;0x4080
0;0;551767156999;3;2;0x4000
0;0;552051918873;10;4095;0x4080
0;0;552107321874;34;3;0x4000
0;0;552611873749;4095;4095;0x4080
0;0;553794395624;7;1;0x4000
0;0;555291277373;4095;1;0x4080
0;0;555305555874;4095;4095;0x4080
0;0;556217253873;4095;4095;0x4080
0;0;557156847874;4095;1;0x4080
0;0;559055587373;4095;2;0x4080
0;0;559099873373;4095;2;0x4080
0;0;559189846748;4095;1;0x4080
0;0;559507910998;4095;1;0x4080
0;0;559778819498;4095;2;0x4080
0;0;559891088001;17;4095;0x4080
0;0;560128621873;4095;0;0x4080
0;0;560180595499;4095;1;0x4080
0;0;560306119623;21;1;0x4000
0;0;560493959623;23;4;0x4000
0;0;560808947937;4095;0;0x4080
0;0;561055591811;4095;4095;0x4080
0;0;562180615874;4095;1;0x4080
0;0;563968487498;4095;1;0x4080
0;0;566376912124;448;25;0x4000
0;0;566430527248;7;4;0x4000
0;0;566787205498;4095;3;0x4080
0;0;567173087499;4095;1;0x4080
0;0;567495654998;4095;4095;0x4080
0;0;567930656873;4095;2;0x4080
0;0;568034153998;4095;1;0x4080
0;0;568071145935;4095;4095;0x4080
0;0;568142153748;4095;1;0x4080
0;0;568541967998;4095;2;0x4080
0;0;569011728874;1;1;0x4000
0;0;569180809874;36;6;0x4000
0;0;569910921624;1;3;0x4000
0;0;570075245249;10;2;0x4000
0;0;570210129810;3;2;0x4000
0;0;570443311249;4095;1;0x4080
0;0;570482794999;305;21;0x4000
0;0;570555155749;4095;1;0x4080
0;0;570704167748;8;2;0x4000
0;0;570844027873;4095;1;0x4080
0;0;571240307748;212;14;0x4000
0;0;571500948749;4095;0;0x4080
0;0;571559867498;2;0;0x4000
0;0;572090125936;4095;4095;0x4080
0;0;573224257873;4095;1;0x4080
0;0;575208309748;4095;0;0x4080
0;0;577223741249;4095;0;0x4080
0;0;578216635623;25;1;0x4000
0;0;578996516499;23;0;0x4000
0;0;579180642001;34;6;0x4000
0;0;579622969185;4095;1;0x4080
0;0;579679293435;2;0;0x4000
0;0;579972507873;23;1;0x4000
0;0;580061248999;4;2;0x4000
0;0;580180876999;4095;5;0x4080
0;0;583170853811;24;2;0x4000
0;0;583738893623;4;1;0x4000
0;0;584723303498;1;0;0x4000
0;0;585680783873;4095;1;0x4080
0;0;586750737623;4095;2;0x4080
0;0;586872863561;0;1;0x4000
0;0;586984456998;4095;1;0x4080
0;0;587021863249;23;1;0x4000
0;0;587558179999;15;7;0x4000
0;0;587770876001;4095;2;0x4080
0;0;587879115749;5;2;0x4000
0;0;588004911498;1;2;0x4000
0;0;588036533873;4095;2;0x4080
0;0;588106695374;4095;4095;0x4080
0;0;589582627874;15;0;0x4000
0;0;590380611748;4095;1;0x4080
0;0;590793555873;4095;0;0x4080
0;0;591089844000;3;3;0x4000
0;0;591108549811;0;0;0x4000
0;0;591242425936;4095;4095;0x4080
0;0;592119973874;4095;1;0x4080
0;0;592502947499;6;2;0x4000
0;0;593862032998;4095;0;0x4080
0;0;594089616000;4095;1;0x4080
0;0;594167851873;4095;2;0x4080
0;0;594955331936;22;1;0x4000
0;0;595492089873;4095;4095;0x4080
0;0;595731127873;4095;1;0x4080
0;0;596360487811;4095;4095;0x4080
0;0;596845449999;4095;0;0x4080
0;0;597430867874;4095;4095;0x4080
0;0;598806033374;11;8;0x4000
0;0;598883189498;8;0;0x4000
0;0;599149107186;5;4095;0x4080
0;0;601451813936;4095;4095;0x4080
0;0;602562875936;4095;0;0x4080
0;0;602750773749;4095;1;0x4080
0;0;602839069811;4095;0;0x4080
0;0;604755933936;4095;0;0x4080
0;0;606700033498;4095;0;0x4080
0;0;606903269498;4095;1;0x4080
0;0;607934791873;0;1;0x4000
0;0;608194111748;4095;2;0x4080
0;0;608544081748;4095;0;0x4080
0;0;609056775124;4095;0;0x4080
0;0;610584629124;6;1;0x4000
0;0;611014081874;4095;3;0x4080
0;0;611070743874;4095;0;0x4080
0;0;611223157811;4095;0;0x4080
0;0;611246963873;4095;4095;0x4080
0;0;611303103874;4095;0;0x4080
0;0;611417069373;13;1;0x4000
0;0;611472518187;4;1;0x4000
0;0;611690571999;4095;2;0x4080
0;0;612077647748;9;0;0x4000
0;0;613513393935;1;1;0x4000
0;0;614306005499;4095;3;0x4080
0;0;614503331374;1;1;0x4000
0;0;614931009248;4095;6;0x4080
0;0;616011527874;6;4095;0x4080
0;0;616876783499;4095;4095;0x4080
0;0;618317661624;3;2;0x4000
0;0;618917559874;4095;1;0x4080
0;0;619206483499;4095;0;0x4080
0;0;619536113873;4095;0;0x4080
0;0;619591110873;4095;0;0x4080
0;0;620180919998;22;5;0x4000
0;0;620287906001;15;3;0x4000
0;0;622040421623;4095;4095;0x4080
0;0;622327187998;4095;2;0x4080
0;0;622688241998;4095;0;0x4080
0;0;623242209562;4095;1;0x4080
0;0;623931061248;4095;4095;0x4080
0;0;624237559249;18;2;0x4000
0;0;624248152001;595;28;0x4000
0;0;624252525874;4;1;0x4000
0;0;625068512998;468;23;0x4000
0;0;625681087873;11;4;0x4000
0;0;626100061873;4095;2;0x4080
0;0;626183207748;4095;0;0x4080
0;0;626610427873;4095;2;0x4080
0;0;626629059748;2;2;0x4000
0;0;626647843124;4095;4095;0x4080
0;0;626933511874;4095;1;0x4080
0;0;627474481498;25;0;0x4000
0;0;627579713748;16;4;0x4000
0;0;627616287560;4095;3;0x4080
0;0;627945191374;19;3;0x4000
0;0;628676407248;4095;1;0x4080
0;0;628798537935;11;0;0x4000
0;0;629159797873;19;2;0x4000
0;0;630117696001;4095;0;0x4080
0;0;630135701998;1;0;0x4000
0;0;630325848248;8;1;0x4000
0;0;630711585124;4095;1;0x4080
0;0;630751471499;11;4;0x4000
0;0;630826565748;4095;0;0x4080
0;0;631040839624;4095;0;0x4080
0;0;631192181748;4095;0;0x4080
0;0;631904235499;4;0;0x4000
0;0;632120547811;4095;0;0x4080
0;0;632710799624;2;0;0x4000
0;0;632825431937;4095;4095;0x4080
0;0;633181138001;45;4;0x4000
0;0;633739681498;17;1;0x4000
0;0;634155467687;4095;1;0x4080
0;0;634561555249;4095;1;0x4080
0;0;634732669374;4095;1;0x4080
0;0;635580779248;4095;4095;0x4080
0;0;636714185874;3;4095;0x4080
0;0;638149679374;4095;1;0x4080
0;0;638273447561;4095;1;0x4080
0;0;638291879998;4095;4095;0x4080
0;0;638556181249;4095;4;0x4080
0;0;639131729873;4095;0;0x4080
0;0;639595958998;4095;4095;0x4080
0;0;639743221124;3;2;0x4000
0;0;639855521498;3;4095;0x4080
0;0;641392823749;4095;0;0x4080
0;0;642622124000;4095;1;0x4080
0;0;642796693374;4095;4095;0x4080
0;0;642931215749;28;8;0x4000
0;0;643101475998;4095;0;0x4080
0;0;643409633874;4095;1;0x4080
0;0;643648187562;4095;4095;0x4080
0;0;644340083998;4095;1;0x4080
0;0;645626643498;4095;1;0x4080
0;0;646555289248;4095;2;0x4080
0;0;646633203998;4095;3;0x4080
0;0;646690109812;4095;0;0x4080
0;0;647913571499;4095;1;0x4080
0;0;648637209248;0;1;0x4000
0;0;649185167437;4095;0;0x4080
0;0;649806383499;4095;2;0x4080
0;0;650067703873;4095;0;0x4080
0;0;650142543499;4095;1;0x4080
0;0;650181259749;4095;0;0x4080
0;0;650362995435;4095;4095;0x4080
0;0;650381529623;4095;4;0x4080
0;0;650549782999;4095;4095;0x4080
0;0;650785185373;4095;0;0x4080
0;0;650974321999;4095;0;0x4080
0;0;651087507811;34;2;0x4000
0;0;651286928998;30;1;0x4000
0;0;651323326874;4095;1;0x4080
0;0;651427341749;4095;1;0x4080
0;0;653307945437;10;1;0x4000
0;0;653996585623;4095;1;0x4080
0;0;654099328000;4095;1;0x4080
0;0;654117695249;4095;2;0x4080
0;0;656095783811;4095;4095;0x4080
0;0;656780001374;22;0;0x4000
0;0;658602000000;5;4095;0x4080
0;0;658960623873;4095;1;0x4080
0;0;659911847312;4095;1;0x4080
0;0;660806483874;29;8;0x4000
0;0;661181349812;1;5;0x4000
0;0;661228303499;4095;0;0x4080
0;0;661347273873;4095;0;0x4080
0;0;661443309998;4095;4095;0x4080
0;0;661476439999;185;16;0x4000
0;0;662181489248;24;6;0x4000
0;0;662564479874;4095;0;0x4080
0;0;662727479935;4095;4095;0x4080
0;0;663109579562;12;4095;0x4080
0;0;663318733748;16;2;0x4000
0;0;663774754498;168;16;0x4000
0;0;664388169748;19;1;0x4000
0;0;664747866000;4095;10;0x4080
0;0;665006185811;4095;0;0x4080
0;0;665703944248;4;0;0x4000
0;0;666056373749;4095;2;0x4080
0;0;666161165748;4095;2;0x4080
0;0;666312230498;4095;1;0x4080
0;0;666448633873;3;0;0x4000
0;0;666680696248;4095;4095;0x4080
0;0;666739557373;16;0;0x4000
0;0;666833437624;4095;0;0x4080
0;0;667326462811;555;25;0x4000
0;0;668108117873;23;1;0x4000
0;0;668334641873;30;1;0x4000
0;0;669342307562;4095;4095;0x4080
0;0;670934373561;4095;4;0x4080
0;0;671042235624;4095;0;0x4080
0;0;671404475499;4095;2;0x4080
0;0;671516817873;4095;1;0x4080
0;0;671532122999;5;0;0x4000
0;0;673146455811;4095;0;0x4080
0;0;673796369936;4095;1;0x4080
0;0;673956193248;4095;0;0x4080
0;0;674431431873;4095;4095;0x4080
0;0;674527007811;0;3;0x4000
0;0;675301273748;35;1;0x4000
0;0;676806465248;35;7;0x4000
0;0;678393070499;4095;0;0x4080
0;0;678717009249;13;1;0x4000
0;0;678953976998;4095;1;0x4080
0;0;680081989811;4095;0;0x4080
0;0;681635907374;3;0;0x4000
0;0;682602933998;4095;2;0x4080
0;0;682677774999;4095;0;0x4080
0;0;683427153623;4095;0;0x4080
0;0;683955157874;4095;1;0x4080
0;0;685861283685;1;0;0x4000
0;0;686291455749;4095;1;0x4080
0;0;686329465748;9;1;0x4000
0;0;686710837624;28;1;0x4000
0;0;686891599749;7;2;0x4000
0;0;687476715936;4095;4095;0x4080
0;0;687670241748;4095;0;0x4080
0;0;687805627498;4;0;0x4000
0;0;689022055562;12;4095;0x4080
0;0;689431554749;4095;5;0x4080
0;0;689451623873;4095;4095;0x4080
0;0;689653675498;4095;0;0x4080
0;0;689742445248;14;3;0x4000
0;0;689795126498;12;1;0x4000
0;0;689921709249;4095;4095;0x4080
0;0;689958607873;18;1;0x4000
0;0;690321309248;4095;1;0x4080
0;0;690532547248;4095;1;0x4080
0;0;690588397873;4095;4;0x4080
0;0;690983790123;272;16;0x4000
0;0;691369891873;23;4095;0x4080
0;0;691463147936;4095;2;0x4080
0;0;693058301624;4095;2;0x4080
0;0;693079700999;336;20;0x4000
0;0;693737458998;4095;1;0x4080
0;0;693880285248;4095;1;0x4080
0;0;694237172998;26;1;0x4000
0;0;694374149373;4095;0;0x4080
0;0;696567858999;575;25;0x4000
0;0;698188321623;19;0;0x4000
0;0;698249949873;4095;1;0x4080
0;0;698351983811;4095;3;0x4080
0;0;698918251874;26;0;0x4000
0;0;699396189123;4095;2;0x4080
0;0;700474525999;4095;0;0x4080
0;0;702598785998;4095;4095;0x4080
0;0;703465887624;4095;0;0x4080
0;0;704056799249;12;7;0x4000
0;0;704919706999;273;23;0x4000
0;0;706048237874;12;1;0x4000
0;0;706145153749;4095;4095;0x4080
0;0;706563635748;4095;4095;0x4080
0;0;706616983748;7;2;0x4000
0;0;707546259499;4095;3;0x4080
0;0;709411867373;4095;0;0x4080
0;0;709568649874;2;4095;0x4080
0;0;709605312000;4095;0;0x4080
0;0;709623671937;11;4095;0x4080
0;0;709936932001;4095;0;0x4080
0;0;709995508748;7;0;0x4000
0;0;710051967373;4095;2;0x4080
0;0;710110847374;4095;0;0x4080
0;0;710151033748;13;3;0x4000
0;0;710285286373;2;0;0x4000
0;0;710306707123;4095;5;0x4080
0;0;710566015811;13;2;0x4000
0;0;711144339498;4095;1;0x4080
0;0;711431714999;4095;6;0x4080
0;0;711644347498;4095;1;0x4080
0;0;712978485811;4095;0;0x4080
0;0;713531479623;4095;3;0x4080
0;0;713549901749;4095;0;0x4080
0;0;713621057998;4095;2;0x4080
0;0;713729785624;4095;0;0x4080
0;0;713897095748;11;3;0x4000
0;0;714149438624;4095;3;0x4080
0;0;714168373748;33;2;0x4000
0;0;714507165374;4095;4095;0x4080
0;0;714634089374;11;3;0x4000
0;0;714668401374;28;2;0x4000
0;0;714959234999;859;20;0x4000
0;0;715056729811;6;4095;0x4080
0;0;716284195373;4095;0;0x4080
0;0;717501433748;4095;4095;0x4080
0;0;717556743248;4095;4095;0x4080
0;0;717647047811;4095;4095;0x4080
0;0;717663330748;4095;0;0x4080
0;0;717888405873;4095;0;0x4080
0;0;717983013498;1;4095;0x4080
0;0;718017699873;4095;1;0x4080
0;0;718061529311;4095;0;0x4080
0;0;718441135624;4095;0;0x4080
0;0;719762733873;15;3;0x4000
0;0;721355313748;4095;0;0x4080
0;0;722254869998;4095;2;0x4080
